as_of,B17384,B17699,B20964,B01744,B08402,B23912,B22059,B19627,B16243,B02619,B18401,B03978,B11248,B02032,B06898,B18684,B22456,B18227,B14031,B21962,B05847,B01860,B06218,B08639,B01779,B00612,B11030,B00725,B22079,B21243,B20869,B13224,B00240,B23644,B24012,B12375,B13845,B03016,B21659,B17110,B11231,B14035,B01206,B23147,B07393,B12216,B23177,B08486,B26001,B15791
2015-12-02,25.5117,28.9999,,34.7833,,,29.8319,12.3984,15.661,10.4041,34.3872,11.5703,10.1496,16.9391,14.6172,35.8665,57.2286,25.9045,46.3835,103.086,60.2171,16.0723,55.1251,13.2264,16.7836,20.998,12.8515,32.2697,11.4341,10.122,,,,25.3194,37.0844,32.0986,17.3351,10.289,59.091,18.9419,,30.541,23.2592,11.0712,25.266,107.488,18.099,72.0431,24.4879,13.8489
2015-12-03,25.3459,28.8342,,34.5326,,,29.686,12.309,15.5701,10.3936,34.2276,11.4504,10.0879,16.8784,14.5281,35.6139,56.9988,25.7602,46.0555,102.369,59.8287,16.0723,54.6674,13.1361,16.7004,20.8699,12.8161,31.6111,11.3889,10.0402,,,,25.2936,36.7946,31.8759,17.2181,10.2685,58.6307,18.8515,,30.4035,23.1851,11.0071,25.1106,106.887,17.9928,71.7926,24.4148,13.8356
2015-12-04,25.4109,28.9249,,34.6482,,,29.7495,12.3425,15.6004,10.3936,34.3074,11.4804,10.1187,16.9391,14.5612,35.6943,57.1538,25.7713,46.1922,102.675,59.9771,16.0723,54.8116,13.1713,16.7387,20.9065,12.8279,31.8629,11.4027,10.0709,,,,25.2971,36.8676,31.9714,17.262,10.2787,58.7892,18.8886,,30.4428,23.2036,11.0311,25.1681,107.181,18.0459,71.9241,24.4308,13.8356
2015-12-05,25.4109,28.9249,,34.6482,,,29.7495,12.3425,15.6004,10.3936,34.3074,11.4804,10.1187,16.9391,14.5612,35.6943,57.1538,25.7713,46.1922,102.675,59.9771,16.0723,54.8116,13.1722,16.7387,20.9065,12.8279,31.8629,11.4027,10.0709,,,,25.2971,36.8676,31.9714,17.262,10.2787,58.7892,18.8886,,30.4428,23.2036,11.0311,25.1681,107.181,18.0459,71.9283,24.4308,13.8356
2015-12-06,25.4109,28.9249,,34.6482,,,29.7495,12.3425,15.6004,10.3936,34.3074,11.4804,10.1187,16.9391,14.5612,35.6943,57.1538,25.7713,46.1922,102.675,59.9771,16.0723,54.8116,13.1731,16.7387,20.9065,12.8279,31.8629,11.4027,10.0709,,,,25.2971,36.8676,31.9714,17.262,10.2787,58.7892,18.8886,,30.4428,23.2036,11.0311,25.1681,107.181,18.0459,71.9325,24.4308,13.8356
2015-12-07,25.479,28.9271,,34.7229,,,29.7803,12.3761,15.6307,10.3936,34.334,11.3305,10.1187,16.9391,14.5772,35.8062,57.0647,25.7257,46.2741,102.88,60.0827,16.0723,54.8813,13.1969,16.7742,20.9614,12.8397,32.076,11.4149,10.0913,,,,25.2983,36.9678,32.035,17.2913,10.2787,58.9477,18.9256,,30.4821,23.2222,11.0535,25.196,107.279,18.0636,72.0004,24.4567,13.8356
2015-12-08,25.4339,28.9293,,34.653,,,29.7524,12.3537,15.6155,10.3936,34.3606,11.2406,10.0982,16.8784,14.5633,35.7722,56.9287,25.6062,46.2468,102.778,60.0272,16.0564,54.8193,13.1864,16.7587,20.9431,12.8397,31.9404,11.4157,10.0811,,,,25.2995,36.9704,32.0032,17.2766,10.2787,58.8485,18.908,,30.4624,23.2036,11.0436,25.1977,107.202,18.0459,72.0047,24.4826,13.8356
2015-12-09,25.4842,28.9317,,34.6915,,,29.8128,12.3761,15.6307,10.3936,34.3606,11.2855,10.1187,16.8784,14.5644,35.8112,56.9334,25.5852,46.2741,102.88,60.0927,16.0564,54.8232,13.1987,16.7771,20.9614,12.8515,31.9985,11.4165,10.0913,,,,25.3007,37.0056,32.0585,17.2913,10.2787,58.9038,18.9269,,30.5017,23.2222,11.0552,25.1994,107.3,18.0636,72.0089,24.4837,13.8489
2015-12-10,25.4372,28.85,,34.6216,,,29.7554,12.3537,15.6004,10.3936,34.334,11.2406,10.1084,16.8632,14.5505,35.7408,56.8443,25.4903,46.2195,102.778,59.9765,16.0406,54.761,13.1768,16.7447,20.9248,12.8633,31.921,11.4058,10.0709,,,,25.3018,36.9108,31.9947,17.2766,10.2685,58.7762,18.8911,,30.4624,23.1851,11.0452,25.2011,107.136,18.0459,71.9494,24.4601,13.8356
2015-12-11,25.529,28.9126,,34.7373,,,29.8777,12.3984,15.6458,10.4146,34.4138,11.0158,10.1084,16.848,14.5984,35.858,56.668,25.3534,46.4108,103.186,60.1631,16.0406,54.9707,13.2348,16.7832,21.0163,12.8868,32.2116,11.4427,10.1117,,,,25.3053,37.1138,32.1224,17.3351,10.289,58.9885,18.9646,,30.5607,23.2407,11.0804,25.2585,107.43,18.099,72.1447,24.5378,13.8489
2015-12-12,25.529,28.9126,,34.7373,,,29.8777,12.3984,15.6458,10.4146,34.4138,11.0158,10.1084,16.848,14.5984,35.858,56.668,25.3534,46.4108,103.186,60.1631,16.0406,54.9707,13.2358,16.7832,21.0163,12.8868,32.2116,11.4427,10.1117,,,,25.3053,37.1138,32.1224,17.3351,10.289,58.9885,18.9646,,30.5607,23.2407,11.0804,25.2585,107.43,18.099,72.1489,24.5378,13.8489
2015-12-13,25.529,28.9126,,34.7373,,,29.8777,12.3984,15.6458,10.4146,34.4138,11.0158,10.1084,16.848,14.5984,35.858,56.668,25.3534,46.4108,103.186,60.1631,16.0406,54.9707,13.2367,16.7832,21.0163,12.8868,32.2116,11.4427,10.1117,,,,25.3053,37.1138,32.1224,17.3351,10.289,58.9885,18.9646,,30.5607,23.2407,11.0804,25.2585,107.43,18.099,72.1531,24.5378,13.8489
2015-12-14,25.4192,28.7746,,34.5952,,,29.7613,12.3425,15.5701,10.3831,34.2808,10.8959,10.057,16.8328,14.5247,35.6781,56.4381,25.1105,46.1375,102.674,59.9053,16.0247,54.6446,13.1692,16.7508,20.9248,12.8515,31.8242,11.4089,10.0607,,,,25.2525,36.889,31.9627,17.2474,10.2685,58.6274,18.8741,,30.4231,23.1666,11.0378,25.1817,107.091,18.0282,71.9025,24.4398,13.8356
2015-12-15,25.3647,28.7488,,34.5254,,,29.7334,12.3202,15.5549,10.3726,34.2542,11.0008,10.057,16.848,14.5175,35.6433,56.4899,25.1881,46.0555,102.47,59.8195,16.0247,54.5823,13.1473,16.7184,20.8699,12.8279,31.7661,11.3982,10.0402,,,,25.2537,36.7941,31.8989,17.2181,10.2582,58.579,18.8566,,30.3641,23.148,11.0168,25.1572,107.014,18.0014,71.8428,24.4161,13.8356
2015-12-16,25.3313,28.7509,,34.4916,,,29.7054,12.309,15.5398,10.3621,34.2542,11.1507,10.057,16.8784,14.5036,35.5731,56.5884,25.2165,46.0008,102.367,59.7336,16.0247,54.5201,13.1368,16.7199,20.8333,12.8279,31.7467,11.3875,10.0402,,,,25.2279,36.6993,31.8669,17.2035,10.248,58.5307,18.839,,30.3445,23.1295,11.0068,25.1589,106.937,17.9659,71.8469,24.3677,13.8223
2015-12-17,25.3831,28.8092,,34.6025,,,29.7363,12.3363,15.5706,10.3726,34.2808,11.0008,10.0776,16.8328,14.5345,35.6851,56.4993,25.2202,46.1375,102.572,59.7991,16.0247,54.6557,13.1606,16.7384,20.8882,12.8397,32.0179,11.3998,10.0607,,,,25.2261,36.832,31.9627,17.2474,10.2582,58.6909,18.8578,,30.3838,23.148,11.0293,25.187,107.035,18.0014,71.9147,24.4184,13.8223
